"","gene1","gene2","co_occurance","mutual_exclusion","co_cut","pval"
"620","APOB","FGFR3",5,52,3,0.01
"621","APOB","FLNA",12,65,8,0
"622","APOB","FLT3",3,55,3,0.104
"623","APOB","FOXA2",3,51,2,0.02
"624","APOB","FUBP1",5,49,3,0
"625","APOB","GABRA6",3,61,4,0.306
"626","APOB","GATA3",7,52,4,0
"627","APOB","GNAS",5,63,5,0.118
"628","APOB","GRIN2D",7,48,3,0
"629","APOB","HGF",4,61,5,0.178
"630","APOB","HLA-B",5,53,3,0.004
"631","APOB","HUWE1",12,66,8,0.002
"632","APOB","IL7R",3,54,3,0.102
"633","APOB","INPPL1",5,56,4,0.03
"634","APOB","IRF2",7,54,4,0.002
"635","APOB","IRF6",4,50,2,0.008
"636","APOB","JAK1",5,52,3,0.006
"637","APOB","JAK2",7,52,4,0
"638","APOB","JAK3",6,51,3,0
"639","APOB","KDM5C",4,62,5,0.172
"640","APOB","KDM6A",3,54,3,0.062
"641","APOB","KEAP1",3,57,3,0.132
"642","APOB","KIF1A",4,61,4,0.156
"643","APOB","KIT",3,57,3,0.194
"644","APOB","KMT2A",11,68,8,0.002
"645","APOB","KMT2B",9,60,6,0.002
"646","APOB","KMT2C",13,73,9,0.002
"647","APOB","KMT2D",10,77,9,0.042
"648","APOB","KRAS",8,64,6,0.006
"649","APOB","LATS1",7,55,5,0.002
"650","APOB","LATS2",7,53,4,0
"651","APOB","LZTR1",5,59,4,0.046
"652","APOB","MACF1",17,69,10,0
"653","APOB","MAP2K1",4,49,2,0.006
"654","APOB","MAP3K1",3,54,3,0.082
"655","APOB","MAP3K4",4,62,4,0.16
"656","APOB","MECOM",4,54,3,0.034
"657","APOB","MED12",6,61,5,0.04
"658","APOB","MET",3,55,3,0.11
"659","APOB","MGA",9,61,6,0.002
"660","APOB","MLH1",3,54,3,0.072
"661","APOB","MSH3",3,54,3,0.072
"662","APOB","MSH6",3,59,4,0.238
"663","APOB","MTOR",13,57,7,0
"664","APOB","MUC6",9,66,7,0.006
"665","APOB","MYH9",8,65,7,0.016
"666","APOB","NCOR1",10,63,7,0.002
"667","APOB","NF1",8,63,6,0.008
"668","APOB","NIPBL",13,64,8,0
"669","APOB","NOTCH1",7,66,6,0.046
"670","APOB","NOTCH2",10,60,7,0.006
"671","APOB","NSD1",5,58,4,0.038
"672","APOB","NUP133",4,58,4,0.098
"673","APOB","PBRM1",6,59,5,0.018
"674","APOB","PDGFRA",7,57,5,0.002
"675","APOB","PDS5B",4,57,4,0.08
"676","APOB","PGR",5,64,5,0.12
"677","APOB","PIK3CA",10,86,10,0.074
"678","APOB","PIK3CB",3,55,3,0.11
"679","APOB","PIK3CG",10,61,6,0.002
"680","APOB","PIK3R1",4,51,3,0.002
"681","APOB","PIM1",3,49,2,0.006
"682","APOB","PLCB4",5,57,4,0.028
"683","APOB","PLCG1",10,51,5,0
"684","APOB","PLXNB2",6,63,6,0.066
"685","APOB","PMS2",3,56,3,0.128
"686","APOB","POLE",9,56,5,0
"687","APOB","POLQ",7,62,6,0.014
"688","APOB","POLRMT",3,54,3,0.1
"689","APOB","PPP2R1A",3,57,3,0.174
"690","APOB","PTCH1",8,60,6,0.004
"691","APOB","PTEN",4,57,4,0.074
"692","APOB","PTPN11",4,53,3,0.016
"693","APOB","PTPRC",5,66,6,0.206
"694","APOB","PTPRD",7,78,8,0.22
"695","APOB","RAF1",4,52,3,0.008
"696","APOB","RARA",3,55,3,0.1
"697","APOB","RASA1",6,56,4,0.01
"698","APOB","RB1",4,55,3,0.03
"699","APOB","RET",4,58,4,0.082
"700","APOB","RFC1",5,52,3,0.006
"701","APOB","RNF111",4,54,3,0.014
"702","APOB","RRAS2",4,48,2,0
"703","APOB","RUNX1",3,53,2,0.046
"704","APOB","SCAF4",4,60,4,0.102
"705","APOB","SETBP1",10,69,8,0.012
"706","APOB","SETD2",5,57,4,0.042
"707","APOB","SF1",5,54,4,0.02
"708","APOB","SIN3A",7,54,4,0
"709","APOB","SMAD2",4,53,3,0.016
"710","APOB","SMAD4",4,69,6,0.374
"711","APOB","SMARCA4",10,61,6,0
"712","APOB","SMARCB1",4,54,3,0.03
"713","APOB","SMC1A",3,56,3,0.162
"714","APOB","SMC3",4,58,4,0.09
"715","APOB","SOS1",4,55,3,0.04
"716","APOB","SPTA1",16,98,13,0.008
"717","APOB","SPTAN1",9,59,6,0
"718","APOB","STAG2",3,56,3,0.138
"719","APOB","TAF1",4,60,4,0.148
"720","APOB","TBL1XR1",3,49,2,0.004
"721","APOB","TCF12",3,55,3,0.104
"722","APOB","TCF7L2",7,52,4,0
"723","APOB","TET2",3,55,3,0.104
"724","APOB","TGFBR2",5,55,4,0.014
"725","APOB","THRAP3",5,54,4,0.01
"726","APOB","TLR4",7,64,6,0.028
"727","APOB","TNFAIP3",3,56,3,0.13
"728","APOB","TP53",21,161,23,0.204
"729","APOB","TRAF3",3,53,3,0.078
"730","APOB","TSC1",4,55,3,0.042
"731","APOB","TSC2",7,61,6,0.014
"732","APOB","UNCX",4,51,3,0.01
"733","APOB","USP9X",6,61,5,0.026
"734","APOB","WHSC1",11,51,5,0
"735","APOB","WT1",7,50,4,0.002
"736","APOB","XPO1",3,53,3,0.054
"737","APOB","ZBTB20",6,63,6,0.052
"738","APOB","ZC3H12A",5,57,4,0.026
"739","APOB","ZFHX3",11,67,8,0
"740","APOB","ZFP36L2",3,49,2,0.004
"741","APOB","ZMYM2",3,54,3,0.1
"742","APOB","ZMYM3",3,55,3,0.094
"743","APOB","ZNF750",5,52,3,0.006
"744","AR","ARID1A",4,74,6,0.498
"745","AR","ARID2",3,51,4,0.3
"746","AR","ASXL1",6,35,3,0.002
"747","AR","ASXL2",3,37,3,0.07
"748","AR","ATF7IP",3,35,3,0.054
"749","AR","ATM",3,53,4,0.302
"750","AR","ATRX",6,36,3,0
"751","AR","AXIN1",4,36,3,0.01
"752","AR","BCOR",4,44,4,0.062
"753","AR","BRAF",3,38,3,0.086
"754","AR","BRCA2",4,43,4,0.06
"755","AR","BRD7",3,32,2,0.038
"756","AR","CACNA1A",3,49,4,0.226
"757","AR","CARD11",4,48,4,0.12
"758","AR","CDK12",3,37,3,0.074
"759","AR","CHD4",5,50,5,0.06
"760","AR","CHD8",3,38,3,0.068
"761","AR","CIC",4,34,2,0.004
"762","AR","COL5A1",6,46,4,0.008
"763","AR","CREBBP",8,48,5,0.002
"764","AR","CTNND1",7,29,3,0
"765","AR","CUL1",3,39,3,0.102
"766","AR","DMD",7,66,6,0.028
"767","AR","EP300",4,42,3,0.046
"768","AR","EPHA2",5,40,3,0.01
"769","AR","ERBB3",6,55,5,0.034
"770","AR","ERBB4",11,54,6,0
"771","AR","FAT1",6,58,5,0.046
"772","AR","FBXW7",5,46,4,0.022
"773","AR","FGFR1",4,37,3,0.022
"774","AR","FLNA",5,55,5,0.074
"775","AR","HIST1H1C",3,28,1.04999999999995,0.002
"776","AR","HLA-B",3,33,2,0.046
"777","AR","HUWE1",7,52,5,0.006
"778","AR","INPPL1",5,32,3,0
"779","AR","KDM5C",6,34,3,0
"780","AR","KEAP1",3,33,2,0.03
"781","AR","KMT2A",4,58,5,0.2
"782","AR","KMT2C",6,63,6,0.06
"783","AR","KMT2D",3,67,6,0.582
"784","AR","LATS1",4,37,3,0.03
"785","AR","LATS2",4,35,3,0.01
"786","AR","LZTR1",3,39,3,0.082
"787","AR","MACF1",13,53,6,0
"788","AR","MAP3K4",4,38,3,0.018
"789","AR","MED12",3,43,4,0.172
"790","AR","MGA",4,47,4,0.072
"791","AR","MTOR",7,45,4,0.002
"792","AR","MUC6",4,52,4,0.168
"793","AR","MYH9",5,47,4,0.024
"794","AR","NCOR1",4,51,4,0.102
"795","AR","NF1",5,45,4,0.018
"796","AR","NF2",3,28,2,0.006
"797","AR","NIPBL",4,58,5,0.24
"798","AR","NOTCH2",7,42,4,0.002
"799","AR","PGR",4,42,3,0.048
"800","AR","PIK3CA",6,70,6,0.116
"801","AR","PIK3CG",3,51,4,0.292
"802","AR","PLCB4",3,37,3,0.06
"803","AR","PLXNB2",4,43,4,0.054
"804","AR","POLE",4,42,3,0.048
"805","AR","POLQ",3,46,4,0.19
"806","AR","PPP2R1A",3,33,2,0.048
"807","AR","PTCH1",3,46,4,0.178
"808","AR","PTEN",3,35,2.04999999999995,0.05
"809","AR","PTPDC1",4,28,2,0.002
"810","AR","PTPRC",3,46,3,0.2
"811","AR","PTPRD",5,58,5,0.106
"812","AR","RUNX1",3,29,2,0.008
"813","AR","SETBP1",7,51,5,0.002
"814","AR","SMAD4",3,47,4,0.21
"815","AR","SOX17",3,39,3,0.078
"816","AR","SPTA1",8,90,8,0.092
"817","AR","TAF1",3,38,3,0.084
"818","AR","TLR4",6,42,4,0.006
"819","AR","TP53",10,159,13.05,0.474
"820","AR","USP9X",3,43,3.04999999999995,0.152
"821","AR","ZBTB20",3,45,3,0.16
"822","AR","ZFHX3",9,47,5,0
"823","ARAF","ARHGAP35",3,18,1,0
"824","ARAF","ARID1A",3,58,3,0.088
"825","ARAF","ATF7IP",5,13,1,0
"826","ARAF","B2M",3,14,1,0.002
"827","ARAF","BCOR",3,28,2,0.024
"828","ARAF","BRAF",3,20,1,0
"829","ARAF","CACNA1A",3,31,2,0.02
"830","ARAF","CARD11",5,28,2,0
"831","ARAF","CASP8",3,12,1,0
"832","ARAF","CHD4",3,36,2,0.044
"833","ARAF","CREBBP",5,36,2,0
"834","ARAF","CTNNB1",3,29,2,0.018
"835","ARAF","DICER1",3,21,1,0.008
"836","ARAF","DMD",4,54,3,0.016
"837","ARAF","EP300",3,26,2,0.008
"838","ARAF","EPHA3",3,27,2,0.012
"839","ARAF","ERBB3",6,37,2,0
"840","ARAF","ERBB4",6,46,3,0
"841","ARAF","FAT1",6,40,3,0
"842","ARAF","FBXW7",3,32,2,0.01
"843","ARAF","FGFR1",3,21,1,0
"844","ARAF","FLNA",5,37,2,0.002
"845","ARAF","GNAS",3,25,2,0.014
"846","ARAF","HGF",3,21,1,0
"847","ARAF","HUWE1",5,38,2,0
"848","ARAF","KDM5C",4,20,1,0
"849","ARAF","KEL",3,9,1,0
"850","ARAF","KMT2A",5,38,2,0
"851","ARAF","KMT2C",5,47,3,0.002
"852","ARAF","KMT2D",6,43,3,0
"853","ARAF","LATS2",5,15,1,0
"854","ARAF","LZTR1",4,19,2,0.002
"855","ARAF","MACF1",5,51,3,0
"856","ARAF","MAP3K4",3,22,1,0.002
"857","ARAF","MTOR",6,29,2,0
"858","ARAF","MUC6",5,32,2,0
"859","ARAF","MYH9",3,33,2,0.022
"860","ARAF","NF1",3,31,2,0.018
"861","ARAF","NIPBL",4,40,2,0.006
"862","ARAF","NSD1",3,20,1,0.004
"863","ARAF","PBRM1",3,23,2,0.012
"864","ARAF","PDGFRA",3,23,2,0.01
"865","ARAF","PIK3CA",4,56,3,0.03
"866","ARAF","PIK3CG",3,33,2,0.034
"867","ARAF","PLCG1",4,21,2,0.002
"868","ARAF","PLXNB2",3,27,2,0.01
"869","ARAF","POLE",6,20,2,0
"870","ARAF","PTCH1",3,28,2,0.02
"871","ARAF","PTPRD",3,44,2,0.034
"872","ARAF","SETBP1",3,41,2,0.038
"873","ARAF","SMAD4",3,29,2,0.02
"874","ARAF","SMARCA4",4,31,2,0.002
"875","ARAF","SPTA1",4,80,4,0.064
"876","ARAF","TCF12",3,13,1,0.002
"877","ARAF","TSC1",3,15,1,0.008
"878","ARAF","TSC2",4,25,2,0
"879","ARAF","WHSC1",3,25,2,0.006
"880","ARAF","ZFHX3",4,39,2,0.002
"881","ARHGAP35","ARID1A",7,56,4,0
"882","ARHGAP35","ARID2",6,33,3,0
"883","ARHGAP35","ARID5B",3,23,2,0.014
"884","ARHGAP35","ASXL1",5,25,2,0
"885","ARHGAP35","ATF7IP",3,23,2,0.004
"886","ARHGAP35","ATM",7,33,3,0
"887","ARHGAP35","AXIN2",3,19,1,0
"888","ARHGAP35","BCOR",4,32,2,0.006
"889","ARHGAP35","BRCA1",3,24,2,0.014
"890","ARHGAP35","BRCA2",4,31,3,0.01
"891","ARHGAP35","CARD11",4,36,3,0.008
"892","ARHGAP35","CDH1",4,44,3,0.022
"893","ARHGAP35","CDK12",4,23,2,0
"894","ARHGAP35","CDKN2A",3,29,2,0.032
"895","ARHGAP35","CHD3",5,26,2,0.004
"896","ARHGAP35","CHD4",5,38,3,0.002
"897","ARHGAP35","CIC",3,24,2,0.01
"898","ARHGAP35","COL5A1",3,40,3,0.104
"899","ARHGAP35","CREBBP",7,38,3,0
"900","ARHGAP35","CTNNB1",3,35,3,0.066
"901","ARHGAP35","CTNND1",4,23,2,0.002
"902","ARHGAP35","CUL1",3,27,2,0.026
"903","ARHGAP35","CUL3",3,16,1,0.004
"904","ARHGAP35","CYLD",4,27,2,0.002
"905","ARHGAP35","DAZAP1",5,13,1,0
"906","ARHGAP35","DDX3X",4,22,2,0
"907","ARHGAP35","DHX9",3,20,2,0.002
"908","ARHGAP35","DICER1",3,27,2,0.014
"909","ARHGAP35","DMD",7,54,4,0
"910","ARHGAP35","EP300",6,26,2,0
"911","ARHGAP35","EPHA2",3,32,2,0.032
"912","ARHGAP35","ERBB2",3,30,2,0.034
"913","ARHGAP35","ERBB3",8,39,3,0
"914","ARHGAP35","ERBB4",3,58,4,0.246
"915","ARHGAP35","FAT1",6,46,3,0
"916","ARHGAP35","FBXW7",4,36,3,0.018
"917","ARHGAP35","FGFR2",3,26,2,0.022
"918","ARHGAP35","FLNA",6,41,3,0.002
"919","ARHGAP35","FUBP1",3,17,1,0.002
"920","ARHGAP35","GNA11",3,13,1,0
"921","ARHGAP35","GNAS",3,31,2,0.042
"922","ARHGAP35","HGF",3,27,2,0.016
"923","ARHGAP35","HLA-A",3,14,1,0
"924","ARHGAP35","HUWE1",7,40,3,0
"925","ARHGAP35","IRF2",5,22,2,0
"926","ARHGAP35","JAK2",3,24,2,0.006
"927","ARHGAP35","KANSL1",3,24,2,0.012
"928","ARHGAP35","KDM5C",6,22,2,0
"929","ARHGAP35","KMT2A",8,38,3,0
"930","ARHGAP35","KMT2B",4,34,3,0.012
"931","ARHGAP35","KMT2C",5,53,4,0.012
"932","ARHGAP35","KMT2D",10,41,4,0
"933","ARHGAP35","LATS2",3,25,2,0.016
"934","ARHGAP35","LZTR1",6,21,2,0
"935","ARHGAP35","MACF1",6,55,4,0.002
"936","ARHGAP35","MAP3K4",3,28,2,0.022
"937","ARHGAP35","MED12",4,29,2,0.01
"938","ARHGAP35","MGA",5,33,3,0.002
"939","ARHGAP35","MSH6",5,19,2,0
"940","ARHGAP35","MTOR",7,33,3,0
"941","ARHGAP35","MUC6",7,34,3,0
"942","ARHGAP35","MYH9",4,37,3,0.01
"943","ARHGAP35","NCOR1",4,39,3,0.016
"944","ARHGAP35","NF1",5,33,3,0
"945","ARHGAP35","NIPBL",4,46,4,0.06
"946","ARHGAP35","NOTCH2",4,36,3,0.02
"947","ARHGAP35","NSD1",3,26,2,0.026
"948","ARHGAP35","PBRM1",4,27,2,0.002
"949","ARHGAP35","PDGFRA",4,27,2,0
"950","ARHGAP35","PDS5B",3,23,2,0.014
"951","ARHGAP35","PIK3CA",7,56,4,0.002
"952","ARHGAP35","PIK3CG",4,37,3,0.012
"953","ARHGAP35","PIK3R1",3,17,1,0
"954","ARHGAP35","PLCB4",3,25,2,0.016
"955","ARHGAP35","PLCG1",3,29,2,0.026
"956","ARHGAP35","PLXNB2",4,31,3,0.012
"957","ARHGAP35","PMS2",3,20,2,0
"958","ARHGAP35","POLE",5,28,2.04999999999995,0
"959","ARHGAP35","POLQ",8,24,3,0
"960","ARHGAP35","PTCH1",3,34,3,0.07
"961","ARHGAP35","PTPRD",4,48,3,0.04
"962","ARHGAP35","RAF1",3,18,2,0.004
"963","ARHGAP35","SETBP1",3,47,3,0.112
"964","ARHGAP35","SETD2",4,23,2,0
"965","ARHGAP35","SF1",3,22,2,0.006
"966","ARHGAP35","SMARCA4",5,35,3,0
"967","ARHGAP35","SMC1A",3,20,2,0.01
"968","ARHGAP35","SOX17",4,25,2,0.004
"969","ARHGAP35","SPTA1",3,88,5,0.562
"970","ARHGAP35","SPTAN1",5,31,2,0.002
"971","ARHGAP35","TBX3",3,18,2,0.002
"972","ARHGAP35","TET2",3,19,1,0.004
"973","ARHGAP35","THRAP3",4,20,2,0
"974","ARHGAP35","TP53",4,159,8,0.84
"975","ARHGAP35","TSC2",3,33,2,0.042
"976","ARHGAP35","USP9X",3,31,2,0.038
"977","ARHGAP35","XPO1",3,17,1,0.002
"978","ARHGAP35","ZBTB20",3,33,3,0.058
"979","ARHGAP35","ZC3H12A",4,23,2,0.002
"980","ARHGAP35","ZFHX3",6,41,3,0
"981","ARHGAP35","ZNF133",3,18,1,0.002
"982","ARID1A","ARID2",7,71,7,0.056
"983","ARID1A","ARID5B",7,55,4,0
"984","ARID1A","ASXL1",4,67,5,0.272
"985","ARID1A","ASXL2",6,59,4,0.004
"986","ARID1A","ATF7IP",5,59,4,0.016
"987","ARID1A","ATM",10,67,7,0.004
"988","ARID1A","ATR",8,59,5,0
"989","ARID1A","ATRX",3,70,5,0.496
"990","ARID1A","AXIN1",5,62,5,0.062
"991","ARID1A","AXIN2",3,59,3,0.136
"992","ARID1A","B2M",3,60,3,0.13
"993","ARID1A","BAP1",7,53,4,0
"994","ARID1A","BCL2",5,52,2,0
"995","ARID1A","BCL2L11",3,52,1,0.002
"996","ARID1A","BCOR",8,64,6,0.008
"997","ARID1A","BRAF",6,60,4.04999999999995,0.008
"998","ARID1A","BRCA1",4,62,4,0.108
"999","ARID1A","BRCA2",6,67,5,0.048
"1000","ARID1A","CACNA1A",10,63,6,0
"1001","ARID1A","CARD11",8,68,6,0.004
"1002","ARID1A","CDH1",9,74,8,0.03
"1003","ARID1A","CDK12",6,59,4,0
"1004","ARID1A","CDKN2A",4,67,5,0.218
"1005","ARID1A","CHD3",9,58,5,0
"1006","ARID1A","CHD4",11,66,7.04999999999995,0
"1007","ARID1A","CHD8",6,60,5,0.014
"1008","ARID1A","CHEK2",3,55,2,0.034
"1009","ARID1A","CIC",4,62,4,0.108
"1010","ARID1A","COL5A1",8,70,7,0.018
"1011","ARID1A","CREBBP",12,68,9,0.006
"1012","ARID1A","CTCF",5,57,4,0.01
"1013","ARID1A","CTNNB1",6,69,6,0.084
"1014","ARID1A","CTNND1",3,65,5,0.338
"1015","ARID1A","CUL1",8,57,5,0.002
"1016","ARID1A","CYLD",7,61,5,0.004
"1017","ARID1A","DACH1",3,59,3,0.116
"1018","ARID1A","DAZAP1",4,55,2,0.01
"1019","ARID1A","DDX3X",5,60,4,0.022
"1020","ARID1A","DHX9",6,54,3.04999999999995,0
"1021","ARID1A","DICER1",4,65,5,0.178
"1022","ARID1A","DMD",8,92,11,0.374
"1023","ARID1A","DNMT3A",3,58,3,0.092
"1024","ARID1A","EEF1A1",3,57,3,0.056
"1025","ARID1A","EEF2",3,61,3,0.196
"1026","ARID1A","EGFR",11,55,5,0
"1027","ARID1A","EGR3",6,55,3.04999999999995,0
"1028","ARID1A","EP300",11,56,6,0
"1029","ARID1A","EPAS1",5,54,3,0.004
"1030","ARID1A","EPHA2",7,64,6,0.018
"1031","ARID1A","EPHA3",4,71,6,0.384
"1032","ARID1A","ERBB2",7,62,5,0.012
"1033","ARID1A","ERBB3",16,63,8,0
"1034","ARID1A","ERBB4",10,84,10,0.076
"1035","ARID1A","ERCC2",4,56,3,0.024
"1036","ARID1A","ESR1",4,55,3,0.008
"1037","ARID1A","EZH2",3,55,2,0.026
"1038","ARID1A","FAT1",17,64,9,0
"1039","ARID1A","FBXW7",11,62,6,0
"1040","ARID1A","FGFR1",7,59,4.04999999999995,0.002
"1041","ARID1A","FGFR2",6,60,4,0.008
"1042","ARID1A","FGFR3",5,56,3,0.004
"1043","ARID1A","FLNA",9,75,8,0.034
"1044","ARID1A","FUBP1",3,57,3,0.084
"1045","ARID1A","GATA3",5,60,4,0.026
"1046","ARID1A","GNA11",3,53,2,0.012
"1047","ARID1A","GNAS",6,65,6,0.052
"1048","ARID1A","GRIN2D",5,56,3,0.008
"1049","ARID1A","HGF",4,65,5,0.178
"1050","ARID1A","HIST1H1E",3,54,2,0.024
"1051","ARID1A","HLA-B",3,61,3,0.168
"1052","ARID1A","HRAS",3,52,2,0.006
"1053","ARID1A","HUWE1",10,74,8.04999999999995,0.02
"1054","ARID1A","IL7R",3,58,3,0.09
"1055","ARID1A","INPPL1",5,60,4,0.026
"1056","ARID1A","IRF2",8,56,4,0
"1057","ARID1A","JAK1",3,60,3,0.154
"1058","ARID1A","JAK2",6,58,4,0.004
"1059","ARID1A","JAK3",10,47,3,0
"1060","ARID1A","KANSL1",9,52,4,0
"1061","ARID1A","KDM5C",7,60,5,0.002
"1062","ARID1A","KEAP1",5,57,3,0.014
"1063","ARID1A","KIF1A",4,65,5,0.186
"1064","ARID1A","KIT",6,55,3,0
"1065","ARID1A","KMT2A",10,74,8.04999999999995,0.018
"1066","ARID1A","KMT2B",11,60,6,0
"1067","ARID1A","KMT2C",11,81,10,0.036
"1068","ARID1A","KMT2D",11,79,10,0.028
"1069","ARID1A","KRAS",9,66,6,0.002
"1070","ARID1A","LATS1",7,59,5,0.008
"1071","ARID1A","LATS2",8,55,4,0
"1072","ARID1A","LZTR1",4,65,5,0.164
"1073","ARID1A","MACF1",17,73,10,0
"1074","ARID1A","MAP2K4",3,56,3,0.056
"1075","ARID1A","MAP3K1",4,56,3,0.03
"1076","ARID1A","MAP3K4",6,62,5,0.02
"1077","ARID1A","MED12",4,69,5,0.28
"1078","ARID1A","MEN1",4,53,2,0.002
"1079","ARID1A","MET",4,57,3,0.024
"1080","ARID1A","MGA",10,63,7,0
"1081","ARID1A","MGMT",3,54,2,0.01
"1082","ARID1A","MLH1",5,54,3,0.002
"1083","ARID1A","MSH2",3,54,2,0.02
"1084","ARID1A","MSH3",5,54,3,0.002
"1085","ARID1A","MSH6",4,61,4,0.098
"1086","ARID1A","MTOR",16,55,7,0
"1087","ARID1A","MUC6",10,68,7,0.006
"1088","ARID1A","MYD88",4,54,3,0.01
"1089","ARID1A","MYH9",10,65,7,0.006
"1090","ARID1A","NCOR1",11,65,7,0
"1091","ARID1A","NF1",7,69,6,0.028
"1092","ARID1A","NF2",3,56,2,0.04
"1093","ARID1A","NIPBL",13,68,8,0
"1094","ARID1A","NOTCH1",7,70,7,0.078
"1095","ARID1A","NOTCH2",10,64,7,0
"1096","ARID1A","NPM1",4,51,2,0
"1097","ARID1A","NSD1",7,58,4,0
"1098","ARID1A","NUP133",10,50,4,0
"1099","ARID1A","PBRM1",9,57,5,0
"1100","ARID1A","PDGFRA",8,59,5,0
"1101","ARID1A","PDS5B",6,57,4,0.008
"1102","ARID1A","PGR",5,68,6,0.164
"1103","ARID1A","PIK3CA",16,78,11,0
"1104","ARID1A","PIK3CB",4,57,3,0.022
"1105","ARID1A","PIK3CG",10,65,7,0
"1106","ARID1A","PIK3R1",4,55,3,0.016
"1107","ARID1A","PIM1",3,53,2,0.006
"1108","ARID1A","PLCB4",6,59,4,0.008
"1109","ARID1A","PLCG1",12,51,5,0
"1110","ARID1A","PLXNB2",11,57,6,0
"1111","ARID1A","PMS1",4,55,3,0.012
"1112","ARID1A","PMS2",6,54,3,0
"1113","ARID1A","POLE",10,58,6,0
"1114","ARID1A","POLQ",11,58,6,0
"1115","ARID1A","POLRMT",3,58,3,0.104
"1116","ARID1A","PPP2R1A",3,61,3,0.166
"1117","ARID1A","PPP6C",3,54,2,0.014
"1118","ARID1A","PTCH1",7,66,6,0.03
"1119","ARID1A","PTEN",7,55,4,0
"1120","ARID1A","PTPN11",4,57,3,0.036
"1121","ARID1A","PTPRC",7,66,6,0.03
"1122","ARID1A","PTPRD",10,76,8.04999999999995,0.022
"1123","ARID1A","RAD21",4,52,2,0
"1124","ARID1A","RAF1",4,56,3,0.026
"1125","ARID1A","RARA",4,57,3,0.026
"1126","ARID1A","RASA1",3,66,4,0.348
"1127","ARID1A","RET",6,58,4,0.006
"1128","ARID1A","RFC1",6,54,3,0
"1129","ARID1A","RHOA",5,64,5,0.104
"1130","ARID1A","RNF111",6,54,3,0
"1131","ARID1A","RNF43",3,61,3,0.194
"1132","ARID1A","RPL22",3,54,2,0.014
"1133","ARID1A","SCAF4",5,62,4,0.042
"1134","ARID1A","SETBP1",11,71,8.04999999999995,0.002
"1135","ARID1A","SETD2",6,59,5,0.006
"1136","ARID1A","SF1",4,60,4,0.06
"1137","ARID1A","SIN3A",9,54,4,0
"1138","ARID1A","SMAD2",3,59,3,0.144
"1139","ARID1A","SMAD4",5,71,6,0.234
"1140","ARID1A","SMARCA1",3,58,3,0.082
"1141","ARID1A","SMARCA4",10,65,7,0.008
"1142","ARID1A","SMC1A",5,56,3,0.01
"1143","ARID1A","SOS1",5,57,3,0.012
"1144","ARID1A","SOX17",6,61,5,0.014
"1145","ARID1A","SPTA1",10,114,14,0.582
"1146","ARID1A","SPTAN1",10,61,6,0
"1147","ARID1A","STAG2",6,54,3,0
"1148","ARID1A","TAF1",6,60,4,0.008
"1149","ARID1A","TBX3",5,54,3,0.004
"1150","ARID1A","TCF7L2",4,62,4,0.116
"1151","ARID1A","TET2",4,57,3,0.03
"1152","ARID1A","TGFBR2",3,63,4,0.262
"1153","ARID1A","TGIF1",3,53,2,0.008
"1154","ARID1A","THRAP3",7,54,4,0
"1155","ARID1A","TLR4",4,74,7,0.444
"1156","ARID1A","TNFAIP3",3,60,3,0.164
"1157","ARID1A","TP53",11,185,24.05,0.992
"1158","ARID1A","TRAF3",3,57,3,0.062
"1159","ARID1A","TSC1",4,59,4,0.054
"1160","ARID1A","TSC2",8,63,6,0.006
"1161","ARID1A","UNCX",3,57,2,0.048
"1162","ARID1A","USP9X",5,67,5.04999999999995,0.136
"1163","ARID1A","WHSC1",5,67,5,0.146
"1164","ARID1A","WT1",4,60,3,0.048
"1165","ARID1A","XPO1",5,53,2,0.002
"1166","ARID1A","ZBTB20",7,65,6,0.02
"1167","ARID1A","ZBTB7B",4,54,2.04999999999995,0.008
"1168","ARID1A","ZC3H12A",5,61,4,0.048
"1169","ARID1A","ZFHX3",12,69,8,0.006
"1170","ARID1A","ZMYM2",4,56,3,0.008
"1171","ARID1A","ZNF133",5,54,3,0.008
"1172","ARID1A","ZNF750",5,56,3,0.006
"1173","ARID2","ARID5B",4,36,3,0.012
"1174","ARID2","ATF7IP",4,36,3,0.012
"1175","ARID2","ATM",7,48,5,0
"1176","ARID2","ATR",5,40,3,0.006
"1177","ARID2","ATRX",3,45,3,0.156
"1178","ARID2","AXIN1",5,37,3,0.006
"1179","ARID2","AXIN2",3,34,2,0.02
"1180","ARID2","BAP1",4,34,2,0.002
"1181","ARID2","BCOR",3,49,4,0.27
"1182","ARID2","BRCA1",4,37,3,0.018
"1183","ARID2","BRCA2",6,42,4,0.004
"1184","ARID2","CACNA1A",8,42,4,0
"1185","ARID2","CASP8",3,33,2,0.024
"1186","ARID2","CCND1",3,27,1,0
"1187","ARID2","CDH1",6,55,5,0.03
"1188","ARID2","CDKN2A",4,42,3,0.036
"1189","ARID2","CHD3",7,37,3,0
"1190","ARID2","CHD4",3,57,5,0.438
"1191","ARID2","CHD8",4,39,3,0.028
"1192","ARID2","CIC",4,37,3,0.014
"1193","ARID2","COL5A1",7,47,4,0
"1194","ARID2","CREBBP",6,55,5,0.032
"1195","ARID2","CSDE1",3,31,2,0.01
"1196","ARID2","CTCF",3,36,2,0.046
"1197","ARID2","CUL1",3,42,3,0.108
"1198","ARID2","CYLD",4,42,3,0.046
"1199","ARID2","DACH1",3,34,2,0.02
"1200","ARID2","DAZAP1",3,32,2,0.008
